,Station_1,Date,Tmax_1,Tmin_1,Tavg_1,Depart_1,DewPoint_1,WetBulb_1,Heat_1,Cool_1,Sunrise_1,Sunset_1,PrecipTotal_1,StnPressure_1,SeaLevel_1,ResultSpeed_1,ResultDir_1,AvgSpeed_1,Tmax_2,Tmin_2,Tavg_2,DewPoint_2,WetBulb_2,Heat_2,Cool_2,PrecipTotal_2,StnPressure_2,SeaLevel_2,ResultSpeed_2,ResultDir_2,AvgSpeed_2,code_VCTS_1,code_BR_1,code_HZ_1,code_BCFG_1,code_VCFG_1,code_RA_1,code_FU_1,code_DZ_1,code_FG+_1,code_FG_1,code_MIFG_1,code_SN_1,code_TSRA_1,code_SQ_1,code_GR_1,code_TS_1,code_VCTS_2,code_BR_2,code_HZ_2,code_BCFG_2,code_VCFG_2,code_RA_2,code_FU_2,code_DZ_2,code_FG+_2,code_FG_2,code_MIFG_2,code_SN_2,code_TSRA_2,code_SQ_2,code_GR_2,code_TS_2,Depart_2,Sunrise_2,Sunset_2
1199,1,2013-08-04,75,60,68.0,-5.0,56,61.0,0.0,3.0,448.0,1908.0,0.001,29.42,30.14,5.9,6,7.8,74,60,67.0,55,61.0,0.0,2.0,0.001,29.49,30.13,6.1,7,6.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-5.0,448.0,1908.0
1200,1,2013-08-05,75,58,67.0,-6.0,59,62.0,0.0,2.0,449.0,1907.0,0.07,29.23,29.98,6.8,19,7.6,76,63,70.0,56,61.0,0.0,5.0,0.02,29.29,29.98,7.1,18,7.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.0,449.0,1907.0
1201,1,2013-08-06,83,67,75.0,2.0,68,70.0,0.0,10.0,450.0,1906.0,0.04,29.13,29.86,7.2,21,8.0,85,68,77.0,65,69.0,0.0,12.0,0.0,29.21,29.85,8.7,21,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,450.0,1906.0
1202,1,2013-08-07,89,67,78.0,5.0,68,71.0,0.0,13.0,451.0,1904.0,0.001,29.14,29.83,4.0,30,9.9,91,70,81.0,67,71.0,0.0,16.0,0.01,29.2,29.82,2.4,30,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,451.0,1904.0
1203,1,2013-08-08,78,65,72.0,-1.0,56,62.0,0.0,7.0,452.0,1903.0,0.0,29.26,29.98,8.6,5,9.3,79,69,74.0,55,62.0,0.0,9.0,0.0,29.33,29.96,10.5,5,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,452.0,1903.0
1204,1,2013-08-09,82,59,71.0,-2.0,60,65.0,0.0,6.0,453.0,1902.0,0.001,29.28,29.98,4.7,27,5.3,84,62,73.0,58,65.0,0.0,8.0,0.0,29.34,29.97,4.9,27,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0,453.0,1902.0
1205,1,2013-08-10,81,64,73.0,0.0,57,63.0,0.0,8.0,454.0,1900.0,0.0,29.254167233174698,30.08,5.3,5,6.5,81,68,75.0,55,63.0,0.0,10.0,0.0,29.31468388851125,30.07,6.0,6,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,454.0,1900.0
1206,1,2013-08-11,81,60,71.0,-2.0,61,64.0,0.0,6.0,455.0,1859.0,0.01,29.35,30.07,2.0,27,3.0,84,63,74.0,57,64.0,0.0,9.0,0.001,29.42,30.06,4.0,24,5.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0,455.0,1859.0
1207,1,2013-08-12,82,67,75.0,2.0,65,68.0,0.0,10.0,456.0,1858.0,0.27,29.21,29.93,3.5,27,7.5,85,69,77.0,63,68.0,0.0,12.0,0.66,29.27,29.92,4.5,26,7.7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0,456.0,1858.0
1208,1,2013-08-13,70,58,64.0,-9.0,52,58.0,1.0,0.0,457.0,1856.0,0.0,29.37,30.07,8.7,3,9.6,71,62,67.0,50,57.0,0.0,2.0,0.0,29.42,30.06,11.2,2,11.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.0,457.0,1856.0
1209,1,2013-08-14,72,56,64.0,-8.0,50,56.0,1.0,0.0,458.0,1855.0,0.0,29.44,30.16,3.9,4,7.1,71,58,65.0,49,56.0,0.0,0.0,0.0,29.52,30.16,3.0,3,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.0,458.0,1855.0
1210,1,2013-08-15,75,55,65.0,-7.0,53,58.0,0.0,0.0,459.0,1854.0,0.0,29.4,30.13,4.2,24,4.9,74,57,66.0,50,58.0,0.0,1.0,0.0,29.47,30.13,4.5,22,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.0,459.0,1854.0
1211,1,2013-08-16,82,55,69.0,-3.0,52,60.0,0.0,4.0,500.0,1852.0,0.0,29.44,30.15,2.8,4,5.2,82,58,70.0,51,60.0,0.0,5.0,0.0,29.5,30.14,5.0,7,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.0,500.0,1852.0
1212,1,2013-08-17,81,57,69.0,-3.0,56,62.0,0.0,4.0,501.0,1851.0,0.0,29.47,30.19,5.7,8,6.4,79,60,70.0,55,62.0,0.0,5.0,0.0,29.53,30.18,6.0,7,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.0,501.0,1851.0
1213,1,2013-08-18,81,59,70.0,-2.0,57,63.0,0.0,5.0,502.0,1849.0,0.0,29.41,30.14,3.7,8,4.8,81,62,72.0,57,64.0,0.0,7.0,0.0,29.48,30.13,4.2,8,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0,502.0,1849.0
1214,1,2013-08-19,85,57,71.0,0.0,60,65.0,0.0,6.0,503.0,1848.0,0.0,29.34,30.07,5.1,25,5.3,86,63,75.0,58,65.0,0.0,10.0,0.0,29.41,30.06,3.8,25,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,503.0,1848.0
1215,1,2013-08-20,88,66,77.0,6.0,62,68.0,0.0,12.0,504.0,1846.0,0.0,29.34,30.06,7.7,22,8.0,88,68,78.0,61,67.0,0.0,13.0,0.0,29.41,30.05,7.0,21,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,504.0,1846.0
1216,1,2013-08-21,90,68,79.0,8.0,65,70.0,0.0,14.0,505.0,1845.0,0.01,29.3,30.02,8.6,23,9.0,91,70,81.0,64,70.0,0.0,16.0,0.05,29.37,30.02,9.0,22,9.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.0,505.0,1845.0
1217,1,2013-08-22,78,68,73.0,2.0,67,69.0,0.0,8.0,506.0,1843.0,0.23,29.36,30.05,1.5,23,7.0,78,67,73.0,66,68.0,0.0,8.0,0.36,29.42,30.05,2.5,24,7.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0,506.0,1843.0
1218,1,2013-08-23,82,62,72.0,1.0,55,63.0,0.0,7.0,508.0,1842.0,0.0,29.43,30.14,6.1,6,6.8,81,64,73.0,55,63.0,0.0,8.0,0.0,29.49,30.13,7.2,6,8.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,508.0,1842.0
1219,1,2013-08-24,86,60,73.0,2.0,59,65.0,0.0,8.0,509.0,1840.0,0.0,29.49,30.2,5.3,17,6.1,86,64,75.0,56,64.0,0.0,10.0,0.0,29.55,30.2,4.6,16,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,509.0,1840.0
1220,1,2013-08-25,89,65,77.0,7.0,62,68.0,0.0,12.0,510.0,1839.0,0.0,29.46,30.18,9.2,22,9.6,89,68,79.0,60,67.0,0.0,14.0,0.0,29.52,30.17,9.6,21,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,510.0,1839.0
1221,1,2013-08-26,92,70,81.0,11.0,68,72.0,0.0,16.0,511.0,1837.0,0.0,29.34,30.06,9.0,24,9.4,92,70,81.0,66,71.0,0.0,16.0,0.0,29.41,30.06,9.2,23,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,511.0,1837.0
1222,1,2013-08-27,96,77,87.0,17.0,70,75.0,0.0,22.0,512.0,1835.0,0.0,29.18,29.9,11.7,24,12.0,96,77,87.0,68,74.0,0.0,22.0,0.0,29.24,29.89,12.5,24,12.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,512.0,1835.0
1223,1,2013-08-28,83,71,77.0,7.0,69,72.0,0.0,12.0,513.0,1834.0,0.0,29.26,29.95,6.9,3,9.3,83,71,77.0,67,71.0,0.0,12.0,0.0,29.32,29.94,5.8,36,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,513.0,1834.0
1224,1,2013-08-29,89,66,78.0,8.0,64,69.0,0.0,13.0,514.0,1832.0,0.0,29.29,30.01,3.9,10,4.7,87,69,78.0,65,69.0,0.0,13.0,0.0,29.36,30.0,4.2,10,4.6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8.0,514.0,1832.0
1225,1,2013-08-30,96,67,82.0,12.0,68,72.0,0.0,17.0,515.0,1831.0,0.36,29.13,29.86,4.4,26,8.3,96,69,83.0,67,71.0,0.0,18.0,0.47,29.21,29.85,5.3,24,7.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,12.0,515.0,1831.0
1226,1,2013-08-31,78,71,75.0,6.0,67,69.0,0.0,10.0,516.0,1829.0,0.07,29.1,29.82,6.1,5,7.2,77,70,74.0,66,68.0,0.0,9.0,0.96,29.16,29.81,5.8,4,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,6.0,516.0,1829.0
1227,1,2013-09-01,85,65,75.0,7.0,67,70.0,0.0,10.0,517.0,1827.0,0.14,29.05,29.76,4.2,29,5.2,84,68,76.0,66,69.0,0.0,11.0,0.02,29.11,29.75,3.9,27,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,517.0,1827.0
1228,1,2013-09-02,79,60,70.0,2.0,61,64.0,0.0,5.0,518.0,1826.0,0.0,29.21,29.9,8.1,2,9.2,77,62,70.0,60,64.0,0.0,5.0,0.0,29.27,29.89,7.5,2,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,518.0,1826.0
1229,1,2013-09-03,77,57,67.0,-1.0,54,59.0,0.0,2.0,519.0,1824.0,0.0,29.32,30.02,4.0,30,5.8,76,58,67.0,54,60.0,0.0,2.0,0.0,29.39,30.02,1.5,34,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,519.0,1824.0
1230,1,2013-09-04,84,59,72.0,4.0,57,63.0,0.0,7.0,520.0,1822.0,0.0,29.37,30.08,6.2,26,7.0,84,59,72.0,55,62.0,0.0,7.0,0.0,29.44,30.08,6.4,25,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,520.0,1822.0
1231,1,2013-09-05,74,59,67.0,0.0,54,60.0,0.0,2.0,521.0,1821.0,0.001,29.49,30.2,9.0,5,9.2,74,65,70.0,53,60.0,0.0,5.0,0.0,29.55,30.19,9.2,6,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,521.0,1821.0
1232,1,2013-09-06,86,57,72.0,5.0,58,64.0,0.0,7.0,522.0,1819.0,0.0,29.38,30.11,4.7,20,6.0,85,62,74.0,55,63.0,0.0,9.0,0.0,29.44,30.11,4.3,17,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,522.0,1819.0
1233,1,2013-09-07,88,65,77.0,10.0,62,68.0,0.0,12.0,523.0,1817.0,0.01,29.21,29.94,5.7,23,6.9,87,68,78.0,61,67.0,0.0,13.0,0.0,29.28,29.94,5.8,23,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,523.0,1817.0
1234,1,2013-09-08,77,71,74.0,8.0,66,69.0,0.0,9.0,524.0,1815.0,0.0,29.26,29.98,10.5,7,11.9,78,71,75.0,65,68.0,0.0,10.0,0.0,29.33,29.96,10.1,7,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,524.0,1815.0
1235,1,2013-09-09,94,68,81.0,15.0,70,74.0,0.0,16.0,525.0,1814.0,0.0,29.15,29.86,9.0,20,10.1,94,69,82.0,68,73.0,0.0,17.0,0.0,29.22,29.86,8.5,20,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,525.0,1814.0
1236,1,2013-09-10,95,77,86.0,20.0,64,71.0,0.0,21.0,526.0,1812.0,0.0,29.25,29.95,12.1,24,12.5,96,78,87.0,63,71.0,0.0,22.0,0.0,29.32,29.94,12.2,24,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,526.0,1812.0
1237,1,2013-09-11,91,75,83.0,18.0,66,71.0,0.0,18.0,527.0,1810.0,0.001,29.28,29.98,4.2,27,7.5,92,75,84.0,66,71.0,0.0,19.0,0.001,29.34,29.97,5.1,25,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,527.0,1810.0
1238,1,2013-09-12,82,62,72.0,7.0,59,64.0,0.0,7.0,528.0,1809.0,0.001,29.28,29.98,7.0,35,9.4,83,63,73.0,58,64.0,0.0,8.0,0.06,29.34,29.97,6.8,34,9.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,528.0,1809.0
1239,1,2013-09-13,67,52,60.0,-5.0,45,52.0,5.0,0.0,529.0,1807.0,0.0,29.41,30.13,10.7,1,11.5,67,54,61.0,45,53.0,4.0,0.0,0.001,29.47,30.12,12.8,1,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.0,529.0,1807.0
1240,1,2013-09-14,72,47,60.0,-4.0,43,52.0,5.0,0.0,530.0,1805.0,0.0,29.36,30.1,4.7,21,5.9,72,51,62.0,41,52.0,3.0,0.0,0.0,29.44,30.11,5.3,19,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.0,530.0,1805.0
1241,1,2013-09-15,62,56,59.0,-5.0,52,55.0,6.0,0.0,531.0,1803.0,0.65,29.34,30.06,1.1,2,5.4,62,58,60.0,51,55.0,5.0,0.0,0.24,29.41,30.06,0.4,19,5.1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-5.0,531.0,1803.0
1242,1,2013-09-16,64,51,58.0,-6.0,47,52.0,7.0,0.0,532.0,1760.0,0.0,29.59,30.3,9.7,3,10.8,64,55,60.0,47,53.0,5.0,0.0,0.001,29.65,30.29,11.4,3,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.0,532.0,1760.0
1243,1,2013-09-17,71,49,60.0,-4.0,51,56.0,5.0,0.0,533.0,1758.0,0.0,29.49,30.23,7.0,13,7.6,70,53,62.0,49,55.0,3.0,0.0,0.001,29.55,30.23,7.2,12,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.0,533.0,1758.0
1244,1,2013-09-18,81,60,71.0,7.0,60,64.0,0.0,6.0,535.0,1756.0,0.55,29.26,30.01,8.7,18,9.0,82,62,72.0,58,62.0,0.0,7.0,0.51,29.35,30.02,6.7,17,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0,535.0,1756.0
1245,1,2013-09-19,84,69,77.0,14.0,68,70.0,0.0,12.0,536.0,1755.0,0.84,29.14,29.87,8.3,16,10.6,84,70,77.0,66,69.0,0.0,12.0,0.001,29.21,29.87,7.8,16,10.0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,14.0,536.0,1755.0
1246,1,2013-09-20,76,58,67.0,5.0,60,63.0,0.0,2.0,537.0,1753.0,0.001,29.08,29.8,10.1,26,11.0,77,59,68.0,59,63.0,0.0,3.0,0.02,29.15,29.8,10.3,26,11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,537.0,1753.0
1247,1,2013-09-21,67,52,60.0,-2.0,48,53.0,5.0,0.0,538.0,1751.0,0.0,29.17,29.87,9.6,33,10.0,67,51,59.0,46,53.0,6.0,0.0,0.0,29.23,29.87,9.0,33,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0,538.0,1751.0
1248,1,2013-09-22,67,49,58.0,-4.0,47,52.0,7.0,0.0,539.0,1749.0,0.0,29.3,30.01,6.2,4,7.5,67,49,58.0,45,51.0,7.0,0.0,0.0,29.36,30.01,4.8,5,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.0,539.0,1749.0
1249,1,2013-09-23,67,46,57.0,-4.0,48,53.0,8.0,0.0,540.0,1748.0,0.0,29.34,30.06,4.9,10,6.1,67,50,59.0,45,52.0,6.0,0.0,0.0,29.41,30.06,6.8,11,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.0,540.0,1748.0
1250,1,2013-09-24,70,49,60.0,-1.0,49,54.0,5.0,0.0,541.0,1746.0,0.0,29.26,30.0,6.2,10,8.0,91,52,72.0,48,54.0,5.0,0.0,0.0,29.33,30.0,5.8,9,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,541.0,1746.0
1251,1,2013-09-25,70,51,61.0,0.0,52,56.0,4.0,0.0,542.0,1744.0,0.0,29.23,29.95,4.8,5,5.7,71,56,64.0,51,56.0,1.0,0.0,0.0,29.29,29.95,5.9,6,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,542.0,1744.0
1252,1,2013-09-26,75,50,63.0,3.0,52,58.0,2.0,0.0,543.0,1742.0,0.0,29.34,30.04,3.8,8,4.2,75,55,65.0,52,58.0,0.0,0.0,0.0,29.4,30.04,4.1,9,4.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,543.0,1742.0
1253,1,2013-09-27,81,52,67.0,7.0,51,57.0,0.0,2.0,544.0,1741.0,0.0,29.38,30.09,7.0,13,7.4,80,57,69.0,48,57.0,0.0,4.0,0.0,29.44,30.09,6.6,12,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,544.0,1741.0
1254,1,2013-09-28,84,55,70.0,11.0,56,62.0,0.0,5.0,545.0,1739.0,0.2,29.24,29.98,10.9,19,12.7,85,58,72.0,54,61.0,0.0,7.0,0.02,29.31,29.98,10.2,18,11.3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.0,545.0,1739.0
1255,1,2013-09-29,68,51,60.0,1.0,49,54.0,5.0,0.0,546.0,1737.0,0.18,29.29,30.01,6.0,36,7.6,84,53,68.0,48,54.0,5.0,0.0,0.22,29.36,30.01,6.3,36,7.8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,546.0,1737.0
1256,1,2013-09-30,74,47,61.0,2.0,49,55.0,4.0,0.0,547.0,1735.0,0.0,29.21,29.93,5.8,19,6.2,76,50,63.0,47,55.0,2.0,0.0,0.0,29.28,29.93,4.2,19,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,547.0,1735.0
1257,1,2013-10-01,79,62,71.0,13.0,62,65.0,0.0,6.0,548.0,1734.0,0.0,29.21,29.92,12.5,22,12.2,79,62,71.0,61,64.0,0.0,6.0,0.0,29.28,29.92,11.9,21,11.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,548.0,1734.0
1258,1,2013-10-02,76,62,69.0,11.0,50,59.0,0.0,4.0,549.0,1732.0,0.0,29.31,30.02,4.7,7,6.4,77,64,71.0,50,59.0,0.0,6.0,0.0,29.37,30.02,5.2,7,7.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,549.0,1732.0
1259,1,2013-10-03,78,60,69.0,12.0,65,67.0,0.0,4.0,550.0,1730.0,0.12,29.19,29.91,7.4,19,7.9,78,64,71.0,65,67.0,0.0,6.0,0.8,29.26,29.91,7.1,19,7.7,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,12.0,550.0,1730.0
1260,1,2013-10-04,74,65,70.0,13.0,65,66.0,0.0,5.0,552.0,1729.0,0.001,29.23,29.94,2.6,12,6.2,76,66,71.0,64,66.0,0.0,6.0,0.0,29.29,29.94,2.0,16,6.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,552.0,1729.0
1261,1,2013-10-05,80,61,71.0,14.0,66,68.0,0.0,6.0,553.0,1727.0,0.82,29.11,29.84,5.2,19,6.4,81,65,73.0,66,68.0,0.0,8.0,0.68,29.18,29.83,6.7,19,8.1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,553.0,1727.0
1262,1,2013-10-06,64,45,55.0,-1.0,44,49.0,10.0,0.0,554.0,1725.0,0.09,29.02,29.75,8.7,25,9.5,76,48,62.0,44,50.0,10.0,0.0,0.06,29.1,29.76,10.1,25,10.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-1.0,554.0,1725.0
1263,1,2013-10-07,68,45,57.0,1.0,45,50.0,8.0,0.0,555.0,1724.0,0.001,29.23,29.92,6.1,28,9.0,67,45,56.0,44,50.0,9.0,0.0,0.0,29.3,29.94,6.3,26,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,555.0,1724.0
1264,1,2013-10-08,75,43,59.0,3.0,48,53.0,6.0,0.0,556.0,1722.0,0.0,29.42,30.13,4.7,18,5.6,76,49,63.0,46,53.0,2.0,0.0,0.0,29.49,30.13,4.0,17,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,556.0,1722.0
1265,1,2013-10-09,71,48,60.0,5.0,47,53.0,5.0,0.0,557.0,1720.0,0.0,29.45,30.18,3.6,12,4.6,70,52,61.0,47,53.0,4.0,0.0,0.0,29.52,30.18,3.4,11,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,557.0,1720.0
1266,1,2013-10-10,74,46,60.0,5.0,50,55.0,5.0,0.0,558.0,1719.0,0.0,29.37,30.11,2.9,13,3.9,75,51,63.0,49,55.0,2.0,0.0,0.0,29.44,30.11,3.0,12,3.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,558.0,1719.0
1267,1,2013-10-11,76,51,64.0,10.0,51,56.0,1.0,0.0,559.0,1717.0,0.0,29.28,30.02,7.3,14,7.7,77,56,67.0,48,56.0,0.0,2.0,0.0,29.36,30.02,6.1,14,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,559.0,1717.0
1268,1,2013-10-12,73,46,60.0,6.0,54,57.0,5.0,0.0,600.0,1715.0,0.12,29.32,30.02,5.7,21,7.4,73,53,63.0,52,57.0,2.0,0.0,0.01,29.39,30.02,6.0,21,8.6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,600.0,1715.0
